Kanton,Verbrauchsprofile typischer Haushalte,Periode,Produkt,Total exkl. MWST (Rp./kWH),Netznutzung (Rp./kWH),Energielieferungkosten (Rp./kWH),Abgaben an das Gemeinwesen (Rp./kWH),Förderabgaben (KEV) (Rp./kWH)
Neuenburg,H1,2015,Standardprodukt,26.57583333333333,14.67,9.10833333333333,1.56,1.1
Aargau,H1,2014,Standardprodukt,23.57577678571426,14.4424553571429,7.62953869047619,0.73,0.6
Aargau,H1,2018,Standardprodukt,23.74312574404767,14.270037202381,6.0875,0.8,2.3
Neuenburg,H1,2011,Standardprodukt,29.1,15.15,10.97,1.56,0.45
Graubünden,H6,2021,Standardprodukt,18.25584,7.0492,7.4,1,2.3
Zug,H6,2016,Standardprodukt,12.07228,5.150802542857145,5.93264037142857,0.235,1.3
Freiburg,H6,2020,Standardprodukt,13.936608,4.263128,7.37348,0,2.3
Graubünden,H6,2013,Standardprodukt,14.0092,5.33704,6.96472,1,0.45
Glarus,H6,2014,Standardprodukt,16.26785714285714,8.05349428571428,5.58797142857143,0.3,0.6
Zug,H6,2021,Standardprodukt,16.01046228571429,6.22521085714286,6.99525142857143,0.49,2.3
Basel-Landschaft,H6,2021,Standardprodukt,16.64474835428572,6.38104,7.59864571428572,0.36506264,2.3
Bern,H6,2023,Standardprodukt,18.60532,5.9608,9.25024,0.726,2.3
Basel-Landschaft,H6,2013,Standardprodukt,11.43545142857143,3.37936,7.35609142857143,0.25,0.45
Waadt,H6,2021,Standardprodukt,15.70571428571428,5.6244,6.21131428571428,1.42,2.3
Zürich,H6,2018,Standardprodukt,12.60498114285715,4.99545857142857,4.7254604,0.168,2.3
Zug,H6,2019,Standardprodukt,13.56092,5.43566857142857,5.33525142857143,0.49,2.3
Glarus,H6,2021,Standardprodukt,17.25391428571429,7.10391428571429,6.85,0.3,2.3
Jura,H6,2022,Standardprodukt,17.3964,5.6608,8.7856,0.65,2.3
Glarus,H1,2018,Standardprodukt,26.04544642857142,17.65,5.987723214285715,0.3,2.3
Neuenburg,H1,2019,Standardprodukt,26.24,13.58,8.86,1.5,2.3
Waadt,H6,2025,Standardprodukt,26.654958,10.71983714285714,11.99853857142857,1.62,2.3
Glarus,H6,2011,Standardprodukt,14.20946571428571,7.03630571428571,6.62316,0.1,0.45
Jura,H1,2023,Standardprodukt,31.6625,16.205,11.6575,1.5,2.3
Zürich,H1,2017,Standardprodukt,18.84755431547618,10.1985714285714,5.83221130952381,0.3,1.5
Aargau,H1,2011,Standardprodukt,23.18801934523806,13.8970833333333,8.05331101190476,0.75,0.45
Schaffhausen,H6,2022,Standardprodukt,16.05247857142857,6.924857142857143,6.827621428571429,0,2.3
Glarus,H6,2019,Standardprodukt,17.42991428571428,7.12991428571428,6.9,0.3,2.3
Freiburg,H6,2019,Standardprodukt,13.826208,4.152728,7.37348,0,2.3
Schaffhausen,H6,2011,Standardprodukt,12.52586428571428,7.272464285714285,5.714257857142855,0,0.45
Glarus,H6,2022,Standardprodukt,18.10791428571429,8.207914285714285,6.6,0.3,2.3
Glarus,H6,2023,Standardprodukt,25.94942857142857,10.85942857142857,11.79,0.3,2.3
St. Gallen,H1,2018,Standardprodukt,23.68,14.4822023809524,6.26964285714286,0.75,2.3
Jura,H1,2011,Standardprodukt,29.875,16.975,10.95,1.5,0.45
Appenzell Innerrhoden,H1,2023,Standardprodukt,31.56252976190476,14.72324404761905,14.53928571428571,0,2.3
Obwalden,H1,2013,Standardprodukt,26.4570833333333,13.8136458333333,10.9934375,1.2,0.45
Neuenburg,H1,2017,Standardprodukt,25.8276666666667,13.89,8.78,1.56,1.5
Solothurn,H1,2021,Standardprodukt,26.9521875,14.185,8.01458333333333,1,2.3
Appenzell Innerrhoden,H1,2014,Standardprodukt,22.99,13.89,8.5,0,0.6
Schwyz,H1,2018,Standardprodukt,24.3816666666667,13.695,6.1486875,0.7,2.3
Obwalden,H1,2018,Standardprodukt,27.46583333333333,15.1575,8.60833333333333,1.4,2.3
Nidwalden,H1,2018,Standardprodukt,24.6935416666667,14.2360416666667,7.1575,1,2.3
Neuenburg,H1,2025,Standardprodukt,38.27283333333334,17.567,16,1.6,2.3
St. Gallen,H1,2023,Standardprodukt,32.54168154761905,14.00575892857143,15.12633928571429,0.79,2.3
Solothurn,H1,2011,Standardprodukt,28.55166666666663,17.82,10.1,1,0.45
Appenzell Innerrhoden,H1,2020,Standardprodukt,23.54511904761901,13.7449702380952,7.50014880952381,0,2.3
Solothurn,H1,2023,Standardprodukt,33.96125,15.72982142857143,15.39166666666667,1,2.3
Basel-Stadt,H1,2018,Standardprodukt,28.02885625000003,10.1914285714286,7.95290178571429,7.58452589285714,2.3
Solothurn,H1,2014,Standardprodukt,25.5303125,15.16,8.7703125,1,0.6
Zürich,H1,2019,Standardprodukt,20.74121832575022,9.50714285714286,7.69709375,0.32,2.3
Basel-Stadt,H1,2023,Standardprodukt,31.80251485714286,11.5646875,10.39620535714286,7.541622,2.3
Basel-Landschaft,H1,2023,Standardprodukt,35.52644603571429,15.67982142857143,16.87261160714286,0.674013,2.3
Basel-Landschaft,H1,2014,Standardprodukt,24.5082589285714,13.0141517857143,10.1041071428571,0.79,0.6
Neuenburg,H1,2023,Standardprodukt,36.75190848214286,16.57,16.28190848214286,1.6,2.3
Solothurn,H1,2012,Standardprodukt,28.77408839285719,16.98,10.1,1,0.45
Luzern,H1,2017,Standardprodukt,21.37769791666663,10.2342708333333,8.62,1.02342708333333,1.5
St. Gallen,H1,2020,Standardprodukt,24.09245535714284,13.285,7.87842261904762,0.65,2.3
Neuenburg,H1,2012,Standardprodukt,28.2,14.25,11.56125,1.9,0.45
Obwalden,H1,2014,Standardprodukt,27.2421875,14.99875,10.2434375,1.4,0.6
Schwyz,H1,2023,Standardprodukt,35.18660714285714,14.32837797619048,15.48660714285714,0.81,2.3
Schwyz,H1,2022,Standardprodukt,24.18896875,13.214375,7.952313988095238,0.81,2.3
Jura,H1,2025,Standardprodukt,34.9625,18.005,12.9575,1.7,2.3
St. Gallen,H1,2013,Standardprodukt,25.10165922619046,14.8644382440476,8.49122098214286,0.9,0.45
St. Gallen,H1,2011,Standardprodukt,25.69889880952382,16.8799851190476,8.1,0.62,0.45
Zug,H1,2022,Standardprodukt,27.906875,15.41107142857143,9.705803571428572,0.49,2.3
Solothurn,H1,2017,Standardprodukt,25.09023809523805,14.35,7.6234375,1,1.5
Obwalden,H1,2023,Standardprodukt,35.00166666666667,15.05166666666667,16.25,1.4,2.3
Neuenburg,H1,2020,Standardprodukt,26.83,13.58,9.35,1.6,2.3
Glarus,H1,2025,Standardprodukt,33.52680059523809,18.78,12.2,0.3,2.3
Appenzell Innerrhoden,H1,2022,Standardprodukt,24.44511904761905,14.04497023809524,8.100148809523809,0,2.3
Zug,H1,2017,Standardprodukt,20.71038913690474,12.01472991071427,6.870659226190475,0.235,1.5
Zug,H1,2012,Standardprodukt,24.07393973214283,13.4626041666667,9.438598958333335,0.235,0.45
Neuenburg,H1,2022,Standardprodukt,27.255,14.59,9.05,1.6,2.3
Glarus,H1,2021,Standardprodukt,25.67889880952379,15.5838095238095,6.85,0.3,2.3
Jura,H1,2014,Standardprodukt,29.34,15.84,11.4,1.5,0.6
Appenzell Innerrhoden,H1,2013,Standardprodukt,23.82339285714281,14.9341071428571,8.43928571428571,0,0.45
Neuenburg,H1,2014,Standardprodukt,26.05583333333333,14.67,9.6,1.56,0.6
Neuenburg,H1,2018,Standardprodukt,25.95,13.61,8.34,1.7,2.3
Nidwalden,H1,2020,Standardprodukt,23.98562500000003,13.9116666666667,6.77395833333333,1,2.3
Schwyz,H1,2024,Standardprodukt,38.23745535714286,16.53427083333333,19.074375,0.81,2.3
Thurgau,H1,2011,Standardprodukt,24.01107142857141,15.27167410714285,7.97544642857143,0.25,0.45
Nidwalden,H1,2019,Standardprodukt,24.17520833333337,13.9916666666667,6.88354166666667,1,2.3
Thurgau,H1,2013,Standardprodukt,23.78107142857145,14.1846279761905,8.33076636904762,0.28,0.45
Zug,H1,2016,Standardprodukt,21.31115624999997,12.29334151785712,7.392814732142855,0.235,1.3
Solothurn,H1,2016,Standardprodukt,24.5534375,14.53,7.711718749999999,1,1.3
Glarus,H1,2023,Standardprodukt,30.90327380952381,17.40512648809524,11.79,0.3,2.3
Jura,H2,2024,Standardprodukt,32.99,16.61,12.58,1.5,2.3
Luzern,H2,2011,Standardprodukt,25.4206,12.0528,11.7128,1.205,0.45
Jura,H2,2011,Standardprodukt,25.8224,14.0076,9.8648,1.5,0.45
Genf,H2,2013,Standardprodukt,18.06576,6.9608,9.5692,1.08576,0.45
Thurgau,H2,2011,Standardprodukt,21.10999999999999,12.5077142857143,7.928,0.25,0.45
Genf,H2,2023,Standardprodukt,24.50072,9.5514,11.38872,1.2606,2.3
Basel-Landschaft,H2,2018,Standardprodukt,23.50680000000004,11.1273428571429,9.27945714285714,0.8,2.3
Freiburg,H2,2025,Standardprodukt,31.09104,13.88264,14.9084,0,2.3
St. Gallen,H2,2025,Standardprodukt,32.88628571428571,13.9372,15.17257142857143,0.62,2.3
Schwyz,H2,2023,Standardprodukt,32.85445714285714,12.28705714285714,15.45485714285714,0.81,2.3
Tessin,H2,2024,Standardprodukt,32.77,13.34,15,2.13,2.3
St. Gallen,H2,2024,Standardprodukt,34.81428571428572,14.42942857142857,16.59485714285714,0.62,2.3
Tessin,H2,2023,Standardprodukt,29.33,10.93,12.65,2.13,2.3
Uri,H2,2019,Standardprodukt,25.6496,14.58,7.7696,1,2.3
Aargau,H2,2019,Standardprodukt,21.08222857142856,11.4365714285714,6.72685714285714,0.671794285714286,2.3
Appenzell Ausserrhoden,H2,2019,Standardprodukt,20.55171428571429,10.892,7.35971428571429,0,2.3
Zürich,H2,2012,Standardprodukt,17.63286857142857,8.66646857142857,8.119342857142856,0.16,0.45
St. Gallen,H2,2013,Standardprodukt,22.39657142857147,12.2735714285714,8.43279428571429,0.68,0.45
Basel-Landschaft,H2,2025,Standardprodukt,34.40684357142857,16.1706,15.25522857142857,0.681015,2.3
Zürich,H2,2024,Standardprodukt,33.30571428571429,12.35931428571429,18.85571428571428,0.16,2.3
Tessin,H2,2017,Standardprodukt,20.51474285714286,8.96,7.2,2,1.5
Luzern,H2,2025,Standardprodukt,22.1124,10.284,8.5,1.0284,2.3
Uri,H2,2018,Standardprodukt,26.0104,14.56,8.1504,1,2.3
Zug,H2,2015,Standardprodukt,20.39025142857142,10.78124857142857,8.184002857142856,0.325,1.1
Obwalden,H2,2012,Standardprodukt,24.708,13.1416,9.9164,1.2,0.45
Luzern,H2,2017,Standardprodukt,21.05064,10.0824,8.46,1.00824,1.5
Obwalden,H2,2024,Standardprodukt,32.05371428571429,14.65382857142857,13.69988571428572,1.4,2.3
Basel-Landschaft,H2,2016,Standardprodukt,21.68189792857145,11.1914285714286,8.39228571428571,0.798183642857143,1.3
Bern,H2,2012,Standardprodukt,24.0088,12.194,9.8648,1.5,0.45
Tessin,H2,2013,Standardprodukt,21.96792,9.55,9.6,2,0.45
Tessin,H2,2025,Standardprodukt,29.21068571428571,12.98,12.10068571428571,2.23,2.3
Aargau,H2,2024,Standardprodukt,37.02934285714286,14.9776,18.92485714285714,0.75,2.3
Jura,H2,2023,Standardprodukt,28.22,13.64,10.78,1.5,2.3
Tessin,H2,2011,Standardprodukt,21.32992,10.6918,9.32,2,0.45
Nidwalden,H2,2025,Standardprodukt,25.1,14.36,7.44,1,2.3
Nidwalden,H2,2013,Standardprodukt,20.2452,11.5388,7.3364,0.92,0.45
Genf,H2,2021,Standardprodukt,19.65916,8.0328,8.2664,1.05996,2.3
Thurgau,H2,2020,Standardprodukt,22.51514285714284,12.5497142857143,7,0.3,2.3
Solothurn,H2,2025,Standardprodukt,34.32994285714286,15.10457142857143,15.3696,1,2.3
Solothurn,H2,2017,Standardprodukt,22.32457142857143,12.19,7.53457142857143,1,1.5
Luzern,H2,2018,Standardprodukt,23.15224,10.0824,9.7616,1.00824,2.3
Jura,H2,2018,Standardprodukt,29.2344,15.008,10.4264,1.5,2.3
Tessin,H2,2014,Standardprodukt,20.48102857142857,9.98,8.55,1.97,0.6
Tessin,H2,2015,Standardprodukt,21.22,9.5,8.05,1.96,1.1
Tessin,H2,2012,Standardprodukt,22.42768571428571,10.388,9.4,2,0.45
Zug,H2,2011,Standardprodukt,23.06513142857145,13.15953142857145,9.1756,0.28,0.45
Tessin,H2,2016,Standardprodukt,21.38,9.71,7.9,2.04,1.3
Graubünden,H2,2015,Standardprodukt,23.12156,13.36,9,1,1.1
Schwyz,H2,2022,Standardprodukt,22.05116,11.1688,7.925142857142857,0.81,2.3
Basel-Landschaft,H2,2011,Standardprodukt,23.4336,10.9076571428571,11.6459428571429,0.43,0.45
Freiburg,H2,2020,Standardprodukt,23.34064,11.63264,9.408,0,2.3
Schwyz,H2,2012,Standardprodukt,19.9852,11.8292857142857,8.5164,0.6,0.45
Luzern,H2,2024,Standardprodukt,29.22652,10.0612,15.7392,1.00612,2.3
Basel-Landschaft,H2,2019,Standardprodukt,23.46717417142854,11.1215714285714,9.27945714285714,0.7661456,2.3
St. Gallen,H2,2016,Standardprodukt,21.50657142857146,13.2,6.24857142857143,0.6,1.3
Wallis,H2,2018,Standardprodukt,18.681,9.16,7.1,0.91,2.3
Uri,H2,2023,Standardprodukt,32.9116,14.93,14.6816,1,2.3
Uri,H2,2012,Standardprodukt,25.57,15.3368,8.4432,1.34,0.45
St. Gallen,H2,2015,Standardprodukt,21.89657142857146,13.0034285714286,7.04342857142857,0.6,1.1
Jura,H2,2014,Standardprodukt,25.7104,13.218,10.3924,1.5,0.6
Genf,H2,2017,Standardprodukt,20.3226,8.626,8.8504,1.3462,1.5
Solothurn,H2,2022,Standardprodukt,24.65694285714286,12.8332,8.262828571428571,0.65,2.3
Schaffhausen,H2,2020,Standardprodukt,23.08579999999996,13.6168571428571,7.16894285714286,0,2.3
St. Gallen,H2,2012,Standardprodukt,21.81428571428574,11.9898914285714,7.86357142857143,0.576,0.45
Glarus,H2,2018,Standardprodukt,23.29285714285712,15.03142857142855,5.96142857142857,0.3,2.3
Solothurn,H2,2016,Standardprodukt,22.20457142857143,12.37,7.8144,1,1.3
Appenzell Innerrhoden,H2,2012,Standardprodukt,21.53857142857143,13.608,7.48057142857143,0,0.45
Schwyz,H2,2021,Standardprodukt,22.38612857142857,11.0188571428571,7.30628571428571,0.81,2.3
Freiburg,H2,2022,Standardprodukt,23.34064,11.63264,9.408,0,2.3
Zürich,H2,2013,Standardprodukt,17.38591428571428,8.15980571428571,8.383482857142855,0.16,0.45
Zug,H2,2022,Standardprodukt,29.2324,12.84137142857143,9.601028571428571,4.49,2.3
Appenzell Ausserrhoden,H2,2020,Standardprodukt,21.04342857142859,10.7737142857143,7.96971428571429,0,2.3
Zug,H2,2013,Standardprodukt,21.0794,10.2636,9.484054285714285,0.235,0.45
Wallis,H2,2025,Standardprodukt,30.84,11.68,14.3024,1.1124,2.3
Genf,H2,2012,Standardprodukt,18.72336,6.9608,10.2268,1.08576,0.45
Graubünden,H2,2014,Standardprodukt,22.67,13.032,9.5,1,0.6
Wallis,H2,2022,Standardprodukt,22.2,9.882,8.886,0.97,2.3
Graubünden,H2,2025,Standardprodukt,30.38,13.7,10.0552,1.2,2.3
Genf,H2,2025,Standardprodukt,25.42468,11.0678,10.626,1.43088,2.3
Appenzell Ausserrhoden,H2,2022,Standardprodukt,22.53228571428571,11.97257142857143,8.259714285714285,0,2.3
St. Gallen,H2,2018,Standardprodukt,20.94600000000004,11.62142857142855,6.104285714285715,0.6,2.3
Uri,H2,2017,Standardprodukt,24.2404,13.68,7.6504,1.41,1.5
Basel-Landschaft,H2,2017,Standardprodukt,23.09814116663033,11.2073428571429,9.63,0.760798309487428,1.5
Thurgau,H2,2016,Standardprodukt,21.0802857142857,12.8842857142857,5.932380952380953,0.26,1.3
Genf,H2,2020,Standardprodukt,19.866,8.1972,8.2864,1.0824,2.3
Obwalden,H2,2015,Standardprodukt,25.1398,13.2586,9.3812,1.4,1.1
Wallis,H2,2011,Standardprodukt,21.464,10,10.197,0.974,0.45
Appenzell Ausserrhoden,H2,2025,Standardprodukt,32.28628571428571,14.08914285714286,15.89714285714286,0,2.3
Appenzell Ausserrhoden,H2,2017,Standardprodukt,18.52000045776372,11.3900003433228,5.63000011444092,0,1.5
Luzern,H2,2021,Standardprodukt,17.68704,7.6112,7.01472,0.76112,2.3
Solothurn,H2,2021,Standardprodukt,24.54,11.62,7.96857142857143,1,2.3
Basel-Landschaft,H2,2020,Standardprodukt,23.24177217142857,11.1196,9.26282857142857,0.5593436,2.3
Freiburg,H2,2013,Standardprodukt,21.39192,11.93392,9.008,0,0.45
Graubünden,H2,2021,Standardprodukt,22.334,12.464,7.4,1.2,2.3
Tessin,H2,2018,Standardprodukt,20.634,8.88,7.55,2.15,2.3
Obwalden,H2,2022,Standardprodukt,23.65657142857143,11.87942857142857,8.077142857142857,1.4,2.3
Aargau,H2,2016,Standardprodukt,20.03233142857139,11.9888571428571,6.05114285714286,0.692331428571428,1.3
Appenzell Ausserrhoden,H2,2021,Standardprodukt,22.18657142857139,11.5268571428571,8.35971428571429,0,2.3
Obwalden,H2,2023,Standardprodukt,32.05371428571429,12.67657142857143,15.67714285714286,1.4,2.3
Obwalden,H2,2013,Standardprodukt,23.3432,11.524,10.1692,1.2,0.45
Uri,H2,2011,Standardprodukt,25.88,15.6468,8.4432,1.34,0.45
Schaffhausen,H2,2025,Standardprodukt,34.7324,18.8124,13.62,0,2.3
Jura,H2,2022,Standardprodukt,27.92,13.34,10.78,1.5,2.3
Wallis,H2,2023,Standardprodukt,31.77,10.95,17,1.0746,2.3
Basel-Landschaft,H2,2013,Standardprodukt,22.5540571428571,11.2264,10.2876571428571,0.59,0.45
Wallis,H2,2013,Standardprodukt,19.704,8.74,9.64,0.9244,0.45
Luzern,H2,2013,Standardprodukt,20.112576,9.4824,9.0672,1.05,0.45
Solothurn,H2,2011,Standardprodukt,25.33016285714286,14.9537,9.83776,1,0.45
Basel-Landschaft,H2,2021,Standardprodukt,22.24177217142857,11.1196,8.26282857142857,0.5593436,2.3
Basel-Stadt,H2,2024,Standardprodukt,33.88762328571428,13.23342857142857,10.86828571428571,7.485909,2.3
Bern,H2,2016,Standardprodukt,25.366,14.52532,8.9424,1.5,1.3
Bern,H2,2023,Standardprodukt,28.22,13.64,10.78,1.5,2.3
Zürich,H2,2015,Standardprodukt,17.99669957671958,9.30914285714286,7.08840571428571,0.24,1.1
Graubünden,H2,2018,Standardprodukt,22.72171428571424,13.07,8.2326,1,2.3
Glarus,H2,2024,Standardprodukt,34.08657142857143,17.61228571428571,13.7,0.3,2.3
Neuenburg,H2,2015,Standardprodukt,24.246,13.22,9.008,1.56,1.1
Aargau,H2,2013,Standardprodukt,20.29896571428571,10.688,8.47542857142857,0.62268,0.45
Schwyz,H2,2013,Standardprodukt,20.56,11.2272,8.77610857142857,0.55,0.45
Waadt,H2,2016,Standardprodukt,22.76457142857144,11.4137142857143,9.15085714285714,0.95,1.3
Waadt,H2,2022,Standardprodukt,23.60942857142857,11.51485714285714,7.774571428571429,1.52,2.3
Jura,H2,2025,Standardprodukt,31.52,15.44,12.08,1.7,2.3
Neuenburg,H2,2024,Standardprodukt,39.45396285714286,15.84132,19.71264285714286,1.6,2.3
Freiburg,H2,2011,Standardprodukt,22.85224,13.1644,9.23784,0,0.45
Jura,H2,2013,Standardprodukt,23.8084,12.044,9.8144,1.5,0.45
Appenzell Innerrhoden,H2,2016,Standardprodukt,18.69742857142854,11.3785714285714,6.01885714285714,0,1.3
Aargau,H2,2020,Standardprodukt,21.87,11.3565714285714,7.54904285714286,0.671794285714286,2.3
Obwalden,H2,2020,Standardprodukt,23.65657142857146,11.8794285714286,8.07714285714286,1.4,2.3
Basel-Stadt,H2,2012,Standardprodukt,23.02600000000001,8.26171428571429,7.87428571428572,6.44,0.45
Appenzell Ausserrhoden,H2,2024,Standardprodukt,34.33748571428571,14.42942857142857,17.60805714285714,0,2.3
Waadt,H2,2019,Standardprodukt,23.04477142857139,11.0170571428571,8.77771428571429,1,2.3
Appenzell Innerrhoden,H2,2021,Standardprodukt,20.53085714285713,10.7502857142857,7.48057142857143,0,2.3
Bern,H2,2015,Standardprodukt,25.2478,13.2868,9.85,1.5,1.1
Neuenburg,H2,2020,Standardprodukt,24.94064,11.63264,9.35,1.6,2.3
Aargau,H2,2017,Standardprodukt,19.5090857142857,11.6388571428571,5.75114285714286,0.674331428571429,1.5
St. Gallen,H2,2021,Standardprodukt,21.78514285714281,11.3718095238095,7.356457142857145,0.6,2.3
Aargau,H2,2018,Standardprodukt,20.7946514285714,11.5165714285714,6.036,0.671794285714286,2.3
Nidwalden,H2,2017,Standardprodukt,21.1016,11.4584,7.1432,1,1.5
Aargau,H2,2014,Standardprodukt,20.61049142857145,11.7577142857143,7.58571428571429,0.667062857142857,0.6
Uri,H2,2016,Standardprodukt,25.5544,14.69,8.0544,1.51,1.3
Glarus,H2,2020,Standardprodukt,24.33314285714287,13.8377142857143,7.3,0.3,2.3
Zug,H2,2020,Standardprodukt,23.85239999999997,12.4613714285714,8.60102857142857,0.49,2.3
St. Gallen,H2,2011,Standardprodukt,21.98631428571429,13.6882857142857,7.467611428571429,0.6,0.45
Graubünden,H2,2017,Standardprodukt,22.43,13.15,8.025,1,1.5
Waadt,H2,2025,Standardprodukt,33.0452,16.11857142857143,13.00662857142857,1.62,2.3
Waadt,H2,2020,Standardprodukt,23.27754285714289,11.2998285714286,8.57771428571429,1,2.3
Zürich,H2,2019,Standardprodukt,18.57357142857143,9.30914285714286,6.93496,0.32,2.3
Neuenburg,H2,2013,Standardprodukt,25.13,12.12,10.66,1.9,0.45
Waadt,H2,2024,Standardprodukt,35.81582857142857,15.98434285714286,15.71148571428571,1.62,2.3
Aargau,H2,2012,Standardprodukt,19.91753714285714,10.838,8.00685714285714,0.62268,0.45
Schwyz,H2,2015,Standardprodukt,20.93142857142853,11.22,7.08840571428571,0.47,1.1
Basel-Stadt,H2,2016,Standardprodukt,25.83837714285714,9.16085714285714,8.12314285714286,7.25437714285714,1.3
Jura,H2,2021,Standardprodukt,28.96,14.38,10.78,1.5,2.3
Glarus,H2,2013,Standardprodukt,21.06,12.1828,7.45228571428571,0.1,0.45
Schaffhausen,H2,2012,Standardprodukt,21.88309999999998,11.3802857142857,9.685814285714285,0,0.45
Nidwalden,H2,2021,Standardprodukt,21,9.96,7.74,1,2.3
Jura,H2,2015,Standardprodukt,26.2792,13.2868,10.3924,1.5,1.1
Freiburg,H2,2017,Standardprodukt,21.93616,11.42616,9.01,0,1.5
Basel-Stadt,H2,2015,Standardprodukt,25.10657142857143,8.86342857142857,8.12314285714286,7.02,1.1
Neuenburg,H2,2019,Standardprodukt,24.07664,11.508,8.86,1.5,2.3
Neuenburg,H2,2014,Standardprodukt,23.726,13.01,9.6,1.56,0.6
Glarus,H2,2017,Standardprodukt,22.08671428571427,14.6752857142857,5.91142857142857,0.3,1.5
Schaffhausen,H2,2011,Standardprodukt,22.05695714285714,11.8602857142857,9.445814285714285,0,0.45
Jura,H2,2020,Standardprodukt,28.96,14.38,10.78,1.5,2.3
Luzern,H2,2016,Standardprodukt,20.965808,10.0824,8.4616,1.00824,1.3
Solothurn,H2,2020,Standardprodukt,24.7,11.62,8.964,1,2.3
Uri,H2,2021,Standardprodukt,25.1296,14.55,7.2796,1,2.3
Zug,H2,2021,Standardprodukt,24.04239999999997,12.4813714285714,8.77102857142857,0.49,2.3
Nidwalden,H2,2019,Standardprodukt,21.3128,11.1376,6.8752,1,2.3
Freiburg,H2,2018,Standardprodukt,22.70536,10.99736,9.408,0,2.3
Thurgau,H2,2017,Standardprodukt,20.3868571428571,12.3868571428571,5.5,0.3,1.5
Freiburg,H2,2024,Standardprodukt,34.59104,14.38264,17.9084,0,2.3
Obwalden,H2,2021,Standardprodukt,23.65657142857146,11.8794285714286,8.07714285714286,1.4,2.3
Tessin,H2,2019,Standardprodukt,21.45,9.76,7.8,2.17,2.3
Solothurn,H2,2014,Standardprodukt,22.878,12.5536285714286,8.65742857142857,1,0.6
Nidwalden,H2,2024,Standardprodukt,24.97,14.23,7.44,1,2.3
Tessin,H2,2020,Standardprodukt,21.87514285714286,10.08,8,2.21,2.3
Thurgau,H2,2025,Standardprodukt,33.8,15.66,15.41085714285714,0.2,2.3
Tessin,H2,2022,Standardprodukt,22.43588571428571,10.22,8.35,2.19,2.3
Zürich,H2,2021,Standardprodukt,19.28794285714286,9.29154285714286,7.84731428571429,0.25,2.3
Uri,H2,2015,Standardprodukt,27.176,15.74,8.716,1.62,1.1
Freiburg,H2,2016,Standardprodukt,22.33416,12.02616,9.008,0,1.3
Zürich,H2,2020,Standardprodukt,19.68777142857143,9.193542857142855,8.133714285714285,0.32,2.3
Thurgau,H2,2014,Standardprodukt,20.99714285714289,12.59037142857145,6.98057142857143,0.245,0.6
Appenzell Innerrhoden,H2,2024,Standardprodukt,31.58257142857143,13.51685714285714,15.76571428571429,0,2.3
Schwyz,H2,2025,Standardprodukt,30.602,13.97428571428571,12.9112,0.81,2.3
Thurgau,H2,2022,Standardprodukt,23.173,12.74971428571429,7.8,0.3,2.3
